Address,Description,Comment 1,Comment 2,Signalling ID,Occurrences
LS1E:1,LS0054 to LSR017,5,,R54F2M,370
LS1E:2,LS0054 to LSR017,5,C/O,R54F2C,16
LS1E:3,LS0054 to LSR015,4,,R54G1M,576
LS1E:4,LS0054 to LSR015,4,C/O,R54G1C,26
LS1E:5,LS0054 to LSR015,4,,R54G2M,2
LS1E:6,LS0054 to LSR015,4,C/O,R54G2C,0
LS1E:7,LS0054 to LSR013,3,,R54HM,710
LS1E:8,LS0054 to LSR013,3,C/O,R54HC,102
LS1F:1,LS0054 to LSR011,2,,R54JM,638
LS1F:2,LS0054 to LSR011,2,C/O,R54JC,16
LS1F:3,LS0054 to LSR009,1,,R54KM,626
LS1F:4,LS0054 to LSR009,1,C/O,R54KC,34
LS1F:5,LS0055 to LS0061,DS,,R55AM,4463
LS1F:6,LS0056 to LSR029,10,,R56A1M,316
LS1F:7,LS0056 to LSR029,10,C/O,R56A1C,4
LS1F:8,LS0056 to LSR029,10,,R56A2M,0
LS20:1,LS0056 to LSR029,10,C/O,R56A2C,0
LS20:2,LS0056 to LSR025,9,,R56B1M,2
LS20:3,LS0056 to LSR025,9,C/O,R56B1C,0
LS20:4,LS0056 to LSR025,9,,R56B2M,302
LS20:5,LS0056 to LSR025,9,C/O,R56B2C,6
LS20:6,LS0056 to LSR023,8,,R56CM,200
LS20:7,LS0056 to LSR023,8,C/O,R56CC,18
LS20:8,LS0056 to LSR021,7,,R56DM,84
LS21:1,LS0056 to LSR021,7,C/O,R56DC,0
LS21:2,LS0056 to LSR019,6,,R56EM,70
LS21:3,LS0056 to LSR019,6,C/O,R56EC,14
LS21:4,LS0056 to LSR017,5,,R56FM,28
LS21:5,LS0056 to LSR017,5,C/O,R56FC,8
LS21:6,LS0057 to LS0063,DM,,R57AM,2107
LS21:7,LS0064 to LS0054,US,,R64AM,0
LS21:8,LS0064 to LS0054,US,WNR,R64AW,4527
LS22:1,LS5006 to LSR029,10,,R5006A,0
LS22:2,LS5006 to LSR025,9,,R5006B,0
LS22:3,LS5006 to LSR023,8,,R5006C,1
LS22:4,LS5006 to LSR021,7,,R5006D1,0
LS22:5,LS5006 to LSR021,7,,R5006D2,0
LS22:6,LS5006 to LSR019,6,,R5006E,1
LS22:7,LS5006 to LSR017,5,,R5006F,1
LS22:8,LS5006 to LSR015,4,,R5006G,1
LS23:1,LS5006 to LSR013,3,,R5006H,1
LS23:2,LS5006 to LSR011,2,,R5006J,1
LS23:3,LS5006 to LSR009,1,,R5006K,1
LS23:4,LS5035 to LSR043,14,,R5035A,0
LS23:5,LS5035 to LSR041,13,,R5035B,1
LS23:6,LS5035 to LSR037,12,,R5035C,0
