Address,Description,Comment 1,Comment 2,Signalling ID,Occurrences
U231:4,LALRMGFD,,,LALRMGFD,34
U231:5,L(MG)KR,,,LMGKR,12123
U231:6,UR0718 to UR0716,,,R718,5702
U231:7,UR0719 to UR0723,,,R719,5827
U231:8,UR0722 to UR0718,,,R722,5080
U232:1,UR0731 to UR0733,,,R731,5784
U232:2,UR0732 to UR0730,,,R732,5447
U232:3,UR0733 to UR0737,,,R733,5467
U232:4,UR0734 to UR0732,,,R734,5383
U232:5,UR0718,,,S718,5981
U232:6,UR0719,,,S719,4924
U232:7,UR0722,,,S722,5041
U232:8,UR0731,,,S731,5132
U233:1,UR0732,,,S732,5884
U233:2,UR0733,,,S733,5537
U233:3,UR0734,,,S734,5212
U233:4,TSUB(LX),,,TSUB,4946
U233:5,TGBB,,,TGBB,4976
U233:6,LALRFGFD,,LALR(FG)(FAILED),LALRFGFD,7
U233:7,L(FG)(UP)KR,,,LFGUPKR,9563
U233:8,L(FG)KR,,,LFGKR,9558
