Address,Description,Comment 1,Comment 2,Signalling ID,Occurrences
A245:6,,,,S871,0
A245:7,,,,S873,0
A245:8,,,,S874,0
A246:1,,,,S876,0
A246:2,,,,S878,0
A246:3,,,,S880,0
A246:4,,,,S882,0
A246:5,,,,S954,0
A246:6,,,,S956,0
A246:7,,,,S691,0
A246:8,,,,S693,0
A247:1,,,,S695,0
A247:2,,,,S697,0
A247:3,,,,S702,0
A247:4,,,,S703,0
A247:5,,,,S704,0
A247:6,,,,S705,0
A247:7,,,,S706,0
A247:8,,,,S708,0
A248:1,,,,S709,0
A248:2,,,,S712,0
A248:3,,,,S727,0
A248:4,,,,S729,0
A248:5,,,,S732,0
A248:6,,,,S734,0
A248:7,,,,S2131,0
A248:8,,,,S2136,0
A249:1,,,,S751,0
A249:2,,,,S755,0
A249:3,,,,S757,0
A249:4,,,,S792,0
A249:5,,,,S794,0
A249:6,,,,S796,0
A249:7,,,,S798,0
A249:8,,,,S804,0
A24A:1,,,,S808,0
A24A:2,,,,S814,0
A24A:3,,,,S816,0
A24A:4,,,,S818,0
A24A:5,,,,S2151,0
A24A:6,,,,S2153,0
A24A:7,,,,S759,0
A24A:8,,,,S795,0
A24B:1,,,,S797,0
A24B:2,,,,S799,0
A24B:3,,,,S803,0
A24B:4,,,,S807,0
A24B:5,,,,S809,0
A24B:6,,,,S813,0
A24B:7,,,,S2158,0
A24B:8,,,,S2160,0
A24C:1,,,,S2161,0
A24C:2,,,,S2162,0
A24C:3,,,,S2171,0
A24C:4,,,,S791,0
A24C:5,,,,S821,0
A24C:6,,,,S823,0
A24C:7,,,,S830,0
A24C:8,,,,S832,0
A24D:1,,,,S2168,0
A24D:2,,,,S760,0
A24D:3,,,,S762,0
A24D:4,,,,S909,0
A24D:5,,,,S911,0
A24D:6,,,,S914,0
A24D:7,,,,S916,0
A24D:8,,,,S918,0
A24E:1,,,,,0
A24E:2,,,,L650TRS,0
A24E:3,,,,L664TRS,0
A24E:4,,,,L666TRS,0
A24E:5,,,,L677TRS,0
A24E:6,,,,L679TRS,0
A24E:7,,,,L2113TRS,0
A24E:8,,,,L2128TRS,0
A24F:1,,,,L2132TRS,0
A24F:2,,,,L2134TRS,0
A24F:3,,,,L672TRS,0
A24F:4,,,,L674TRS,0
A24F:5,,,,L676TRS,0
A24F:6,,,,L678TRS,0
A24F:7,,,,L665TRS,0
A24F:8,,,,L667TRS,0
A250:1,,,,L669TRS,0
A250:2,,,,L671TRS,0
A250:3,,,,L871TRS,0
A250:4,,,,L878TRS,0
A250:5,,,,L796TRS,0
A250:6,,,,L798TRS,0
A250:7,,,,L804TRS,0
A250:8,,,,L808TRS,0
A251:1,,,,L814TRS,0
A251:2,,,,L816TRS,0
A251:3,,,,L818TRS,0
A251:4,,,,L2146TRS,0
A251:5,,,,L2147TRS,0
A251:6,,,,L2150TRS,0
A251:7,,,,L2155TRS,0
A251:8,,,,L795TRS,0
A252:1,,,,L799TRS,0
A252:2,,,,L803TRS,0
A252:3,,,,L807TRS,0
A252:4,,,,L809TRS,0
A252:5,,,,L795SS,0
A252:6,,,,L797SS,0
A252:7,,,,L2171TRS,0
A252:8,,,,L799SS,0
A253:1,,,,L803SS,0
A253:2,,,,L807SS,0
A253:3,,,,L809SS,0
A253:4,,,,L797TRS,0
A253:5,,,,L813SS,0
A253:6,,,,L813TRS,0
A253:7,,,,L2162TRS,0
A253:8,,,,L2160TRS,0
A254:1,,,,S653,0
A254:2,,,,S655,0
A254:3,,,,S747,0
A254:4,,,,S749,0
A254:5,,,,,0
A254:6,,,,S752,0
A254:7,,,,S753,0
A254:8,,,,S754,0
A255:1,,,,,0
A255:2,,,,S756,0
A255:3,,,,,0
A255:4,,,,S758,0
A255:5,,,,S761,0
A255:6,,,,S902,0
A255:7,,,,S2146,0
A255:8,,,,S2147,0
A256:1,,,,S2150,0
A256:2,,,,S2152,0
A256:3,,,,S2154,0
A256:4,,,,S2155,0
A256:5,,,,S2156,0
A256:6,,,,S2163,0
A256:7,,,,S2164,0
A256:8,,,,S2165,0
A257:1,,,,S763,0
A257:2,,,,S904,0
A257:3,,,,S2166,0
A257:4,,,,S2167,0
A257:5,,,,RET0112A,0
A257:6,,,,RET0112C,0
A257:7,,,,RET1049A,0
A257:8,,,,RET1049B,0
A258:1,,,,RET1049C,0
A258:2,,,,RET1049D,0
A258:3,,,,RET1049Z,0
A258:4,,,,RET1050A,0
A258:5,,,,RET1050B,0
A258:6,,,,RET1050C,0
A258:7,,,,RET1050D,0
A258:8,,,,RET1050E,0
A259:1,,,,RET1050F,0
A259:2,,,,RET1050G,0
A259:3,,,,RET1050H,0
A259:4,,,,RET1050J,0
A259:5,,,,RET1050K,0
A259:6,,,,RET1092,0
A259:7,,,,RET1151,0
A259:8,,,,RET1164A,0
A25A:1,,,,RET1164B,0
A25A:2,,,,RET0976A,0
A25A:3,,,,RET0976B,0
A25A:4,,,,RET0976C,0
A25A:5,,,,RET0976D,0
A25A:6,,,,RET0976E,0
A25A:7,,,,RET0977A,0
A25A:8,,,,RET0977B,0
A25B:1,,,,RET0977C,0
A25B:2,,,,RET0977D,0
A25B:3,,,,LSSIV1FOAC,0
A25B:4,,,,LSSPV1FOAC,0
A25B:5,,,,LSSIV2FOCC,0
A25B:6,,,,LSSPV2FOCC,0
A25B:7,,,,L795ERS,0
A25B:8,,,,L796ERS,0
A25C:1,,,,L797ERS,0
A25C:2,,,,L798ERS,0
A25C:3,,,,L799ERS,0
A25C:4,,,,L803ERS,0
A25C:5,,,,L804ERS,0
A25C:6,,,,L807ERS,0
A25C:7,,,,L808ERS,0
A25C:8,,,,L809ERS,0
A25D:1,,,,L813ERS,0
A25D:2,,,,L814ERS,0
A25D:3,,,,L816ERS,0
A25D:4,,,,L818ERS,0
A25D:5,,,,LUMBEBFARR,0
A25D:6,,,,LUMBFBEARR,0
A25D:7,,,,LDMBFBEARR,0
A25D:8,,,,LDMBFBHARR,0
